vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
VTS,2010-01-26 07:41:00,2010-01-26 07:45:00,1,0.75,-73.956778,40.76775,1,,-73.965957,40.765232,CAS,4.5,0.0,0.5,0.0,0.0,5.0
DDS,2010-01-30 23:31:00,2010-01-30 23:46:12,1,5.9,-73.99611799999998,40.763932,1,,-73.98151199999998,40.741193,CAS,15.3,0.5,0.5,0.0,0.0,16.3
DDS,2010-01-18 20:22:20,2010-01-18 20:38:12,1,4.0,-73.979673,40.78379,1,,-73.91785199999998,40.87856,CAS,11.7,0.5,0.5,0.0,0.0,12.7
VTS,2010-01-09 01:18:00,2010-01-09 01:35:00,2,4.7,-73.977922,40.763997,1,,-73.92390799999998,40.759725,CAS,13.3,0.5,0.5,0.0,0.0,14.3
CMT,2010-01-18 19:10:14,2010-01-18 19:17:07,1,0.5999999999999999,-73.990924,40.734682,1,0,-73.99551099999998,40.739088,Cre,5.3,0.0,0.5,0.87,0.0,6.67
DDS,2010-01-23 18:40:25,2010-01-23 18:54:51,1,3.3,0.0,0.0,1,,0.0,0.0,CRE,10.5,0.0,0.5,1.0,0.0,12.0
VTS,2010-01-17 09:18:00,2010-01-17 09:25:00,1,1.33,-73.993747,40.754917,1,,-73.98471499999998,40.755927,CAS,6.1,0.0,0.5,0.0,0.0,6.6
VTS,2010-01-09 13:49:00,2010-01-09 13:56:00,1,1.83,-73.97103,40.751307,1,,-73.99056,40.734923,CAS,6.9,0.0,0.5,0.0,0.0,7.4
VTS,2010-01-09 00:25:00,2010-01-09 00:39:00,1,3.28,-73.990037,40.725633,1,,-73.993842,40.761697,CAS,11.3,0.5,0.5,0.0,0.0,12.3
VTS,2010-01-27 18:15:00,2010-01-27 18:29:00,1,1.42,-73.979623,40.74378,1,,-73.98941499999998,40.756788,Cre,8.5,1.0,0.5,2.0,0.0,12.0
VTS,2010-01-08 16:05:00,2010-01-08 16:13:00,1,0.8399999999999999,-74.000917,40.75728,1,,-73.989767,40.757407,Cre,5.7,1.0,0.5,3.0,0.0,10.2
VTS,2010-01-09 02:07:00,2010-01-09 02:21:00,1,2.76,-73.991175,40.728072,1,,-73.979307,40.74422,CAS,10.1,0.5,0.5,0.0,0.0,11.1
VTS,2010-01-16 19:04:00,2010-01-16 19:22:00,1,1.52,-73.980985,40.737848,1,,-74.00325499999998,40.738717,CAS,10.5,0.0,0.5,0.0,0.0,11.0
VTS,2010-01-08 17:15:00,2010-01-08 17:40:00,1,7.12,-73.84416799999998,40.721353,1,,-73.931442,40.670685,CAS,19.7,1.0,0.5,0.0,0.0,21.2
DDS,2010-01-14 19:23:15,2010-01-14 19:44:25,1,1.4,-73.955577,40.772523,1,,-73.99111999999998,40.755463,CAS,9.7,1.5,0.0,0.0,0.0,11.2
DDS,2010-01-06 22:34:49,2010-01-06 22:41:30,1,1.1,-74.010253,40.72055,1,,-74.00396499999998,40.715782,CAS,5.7,0.5,-1.0,0.0,0.0,6.7
DDS,2010-01-20 15:52:26,2010-01-20 16:07:19,1,2.0,-73.96953499999998,40.800547,1,,-73.942722,40.841573,CRE,8.9,0.0,0.5,1.1,0.0,10.5
DDS,2010-01-22 11:54:52,2010-01-22 11:59:38,1,1.1,-73.996835,40.716547,1,,-73.94853999999998,40.79509,CAS,4.9,0.0,0.5,0.0,0.0,5.4
VTS,2010-01-26 16:59:00,2010-01-26 17:08:00,2,1.34,-73.98881299999998,40.736657,1,,-73.980332,40.723988,CAS,6.1,1.0,0.5,0.0,0.0,7.599999999999999
VTS,2010-01-26 12:05:00,2010-01-26 12:16:00,5,1.64,-73.99038799999998,40.74583,1,,-74.007802,40.745153,Cre,7.7,0.0,0.5,3.0,0.0,11.2
VTS,2010-01-07 18:51:00,2010-01-07 19:04:00,3,1.82,-73.99804299999998,40.74126,1,,-73.98491199999998,40.724135,CAS,8.5,1.0,0.5,0.0,0.0,10.0
VTS,2010-01-13 11:41:00,2010-01-13 11:45:00,1,0.54,-73.992818,40.753273,1,,-73.999295,40.754702,CAS,4.1,0.0,0.5,0.0,0.0,4.6
CMT,2010-01-02 21:16:07,2010-01-02 21:26:45,1,2.4,-74.006338,40.744562,1,0,-74.005995,40.723611,Cas,8.9,0.5,0.5,0.0,0.0,9.9
VTS,2010-01-14 22:24:00,2010-01-14 22:25:00,1,0.22,-73.9783,40.73719,1,,-73.97652499999998,40.739832,CAS,2.9,0.5,0.5,0.0,0.0,3.9
VTS,2010-01-13 16:49:00,2010-01-13 17:02:00,5,1.11,-73.950595,40.770822,1,,-73.961718,40.757452,CAS,7.7,1.0,0.5,0.0,0.0,9.2
VTS,2010-01-08 22:14:00,2010-01-08 22:27:00,1,3.14,-73.99168199999998,40.729727,1,,-73.961595,40.764993,CAS,10.1,0.5,0.5,0.0,0.0,11.1
VTS,2010-01-09 07:37:00,2010-01-09 07:41:00,1,0.94,-73.98083699999998,40.747525,1,,-73.98667,40.736503,Cre,4.5,0.0,0.5,1.0,0.0,6.0
VTS,2010-01-09 09:41:00,2010-01-09 09:48:00,1,1.03,-73.96088,40.769232,1,,-73.958038,40.780148,CAS,5.7,0.0,0.5,0.0,0.0,6.2
VTS,2010-01-16 23:56:00,2010-01-17 00:09:00,1,0.26,-73.98436499999998,40.7686,1,,-73.968862,40.798457,CAS,10.1,0.5,0.5,0.0,0.0,11.1
VTS,2010-01-16 21:27:00,2010-01-16 21:31:00,1,1.1,-73.984018,40.765498,1,,-73.995248,40.754752,CAS,4.9,0.5,0.5,0.0,0.0,5.9
VTS,2010-01-08 22:26:00,2010-01-08 22:33:00,5,1.05,-73.9826,40.769187,1,,-73.973662,40.762528,CAS,6.1,0.5,0.5,0.0,0.0,7.1
DDS,2010-01-23 17:03:51,2010-01-23 18:01:17,2,17.3,-73.949798,40.787415,1,,-73.960065,40.799913,CRE,45.0,0.5,0.0,9.1,5.5,60.1
VTS,2010-01-26 18:13:00,2010-01-26 18:18:00,1,0.87,-73.991377,40.750172,1,,-74.001885,40.745082,CAS,4.9,1.0,0.5,0.0,0.0,6.4
VTS,2010-01-28 09:19:00,2010-01-28 09:25:00,5,1.24,-73.982557,40.739278,1,,-73.990615,40.748567,Cre,5.3,0.0,0.5,2.0,0.0,7.8
VTS,2010-01-16 13:06:00,2010-01-16 13:08:00,1,0.6099999999999999,-73.983265,40.771168,1,,-73.988935,40.763638,CAS,3.7,0.0,0.5,0.0,0.0,4.2
DDS,2010-01-24 17:00:42,2010-01-24 17:04:09,3,0.5,-73.986193,40.726455,1,,-73.97398699999998,40.764432,CAS,3.7,0.0,0.5,0.0,0.0,4.2
VTS,2010-01-14 22:44:00,2010-01-14 22:57:00,1,4.22,-73.982128,40.757327,1,,-73.98469799999998,40.711052,CAS,12.5,0.5,0.5,0.0,0.0,13.5
VTS,2010-01-07 23:22:00,2010-01-07 23:40:00,2,4.43,-73.987322,40.72493,1,,-73.989547,40.769525,CAS,13.3,0.5,0.5,0.0,0.0,14.3
VTS,2010-01-13 13:59:00,2010-01-13 14:01:00,1,0.3599999999999999,-73.954082,40.784517,1,,-73.95491,40.787487,CAS,3.7,0.0,0.5,0.0,0.0,4.2
VTS,2010-01-09 04:36:00,2010-01-09 04:44:00,5,2.16,-74.00153299999998,40.735937,1,,-73.97555199999998,40.744885,CAS,7.7,0.5,0.5,0.0,0.0,8.699999999999998
CMT,2010-01-03 22:46:22,2010-01-03 22:52:43,1,0.9,-73.98573399999998,40.758801,1,0,-73.970028,40.756641,Cas,5.7,0.5,0.5,0.0,0.0,6.7
CMT,2010-01-02 23:10:00,2010-01-02 23:19:19,2,1.6,-73.998153,40.718282,1,0,-73.97985,40.73347,Cre,7.3,0.5,0.5,1.66,0.0,9.96
VTS,2010-01-15 21:42:00,2010-01-15 22:09:00,2,5.03,-74.00171799999998,40.732322,1,,-73.991997,40.684123,CAS,16.9,0.5,0.5,0.0,0.0,17.9
VTS,2010-01-02 14:19:00,2010-01-02 14:40:00,5,6.51,-74.006798,40.704955,1,,-73.982073,40.775393,CAS,17.7,0.0,0.5,0.0,0.0,18.2
VTS,2010-01-08 23:38:00,2010-01-08 23:43:00,1,0.8399999999999999,-74.004935,40.740835,1,,-74.00239,40.750312,CAS,4.9,0.5,0.5,0.0,0.0,5.9
VTS,2010-01-09 14:02:00,2010-01-09 14:09:00,1,1.03,-73.99816,40.720343,1,,-74.01000999999998,40.721232,Cre,5.7,0.0,0.5,1.0,0.0,7.2
VTS,2010-01-09 04:14:00,2010-01-09 04:32:00,5,5.66,-73.98672999999998,40.755638,1,,-73.900987,40.74613,CAS,15.3,0.5,0.5,0.0,0.0,16.3
VTS,2010-01-09 14:19:00,2010-01-09 14:38:00,1,4.46,-74.01587999999998,40.704618,1,,-73.98402,40.737735,Cre,14.9,0.0,0.5,4.0,0.0,19.4
DDS,2010-01-22 16:38:17,2010-01-22 17:11:52,4,17.2,-74.00544999999998,40.74078,1,,-73.97422199999998,40.754687,CAS,45.0,0.0,0.5,0.0,0.0,45.5
DDS,2010-01-28 19:46:40,2010-01-28 20:10:39,1,8.699999999999998,-73.981567,40.729573,1,,-73.977565,40.729202,CRE,22.5,1.5,0.0,4.8,0.0,28.8
VTS,2010-01-16 20:06:00,2010-01-16 20:45:00,2,7.889999999999999,-73.95259799999998,40.823673,1,,-73.974123,40.731252,CAS,24.9,0.5,0.5,0.0,0.0,25.9
VTS,2010-01-26 19:48:00,2010-01-26 19:54:00,1,1.16,-73.982383,40.766333,1,,-73.97936,40.755888,CAS,5.7,1.0,0.5,0.0,0.0,7.2
VTS,2010-01-16 15:56:00,2010-01-16 16:03:00,2,1.04,-73.98980199999998,40.741675,1,,-73.991173,40.750478,CAS,5.7,0.0,0.5,0.0,0.0,6.2
DDS,2010-01-27 21:03:44,2010-01-27 22:13:10,1,2.9,-73.99473299999998,40.750325,1,,-73.97331,40.755392,CAS,9.7,0.5,0.5,0.0,0.0,10.7
VTS,2010-01-01 00:40:00,2010-01-01 00:52:00,3,2.79,0.0,0.0,1,,0.0,0.0,CAS,10.1,0.5,0.5,0.0,0.0,11.1
VTS,2010-01-15 11:16:00,2010-01-15 11:16:00,4,0.34,-73.962063,40.773355,1,,-73.965945,40.771038,CAS,2.9,0.0,0.5,0.0,0.0,3.4
VTS,2010-01-15 14:50:00,2010-01-15 15:00:00,1,2.14,-73.997725,40.720665,1,,-73.999312,40.743902,CAS,7.7,0.0,0.5,0.0,0.0,8.199999999999998
CMT,2010-01-02 21:38:56,2010-01-02 21:50:25,4,2.8,-73.989013,40.75872,1,0,-73.968468,40.793204,Cas,9.7,0.5,0.5,0.0,0.0,10.7
DDS,2010-01-01 04:07:33,2010-01-01 04:20:20,1,1.7,-74.010165,40.720495,1,,-73.98661199999998,40.757565,CAS,8.5,0.5,-1.0,0.0,0.0,9.5
DDS,2010-01-29 08:13:38,2010-01-29 08:25:26,1,2.3,-73.97650799999998,40.75082,1,,-73.98239499999998,40.748663,CAS,8.9,0.5,0.0,0.0,0.0,9.4
VTS,2010-01-09 14:04:00,2010-01-09 14:08:00,5,0.5,-73.984325,40.77047,1,,-73.98380299999998,40.763365,CAS,4.1,0.0,0.5,0.0,0.0,4.6
DDS,2010-01-17 14:13:48,2010-01-17 14:34:33,1,4.1,-73.988735,40.731163,1,,-73.976155,40.748767,CRE,14.1,0.0,0.5,2.9,0.0,17.5
DDS,2010-01-31 00:10:52,2010-01-31 00:15:04,4,0.6999999999999998,-73.987037,40.760867,1,,-73.991605,40.75027,CAS,4.1,0.5,0.5,0.0,0.0,5.1
VTS,2010-01-23 23:32:00,2010-01-23 23:45:00,1,2.21,-73.981142,40.746852,1,,-74.00323,40.724008,Cre,8.9,0.5,0.5,1.0,0.0,10.9
VTS,2010-01-09 13:47:00,2010-01-09 14:02:00,5,2.29,-74.006163,40.740082,1,,-73.978452,40.752267,CAS,9.3,0.0,0.5,0.0,0.0,9.8
VTS,2010-01-17 12:20:00,2010-01-17 12:29:00,2,1.91,-73.976532,40.758137,1,,-73.99068699999998,40.736593,CAS,7.3,0.0,0.5,0.0,0.0,7.8
VTS,2010-01-16 23:37:00,2010-01-16 23:43:00,1,1.49,-73.959692,40.773623,1,,-73.976268,40.775913,CAS,6.1,0.5,0.5,0.0,0.0,7.1
DDS,2010-01-05 12:52:24,2010-01-05 13:03:23,1,1.9,-73.855753,40.770402,1,,-73.98356699999998,40.730623,CRE,7.3,0.0,-1.0,1.55,0.0,9.35
VTS,2010-01-09 15:43:00,2010-01-09 15:55:00,4,1.78,-73.987837,40.750183,1,,-73.967747,40.761352,CAS,8.099999999999998,0.0,0.5,0.0,0.0,8.599999999999998
VTS,2010-01-09 20:26:00,2010-01-09 20:27:00,1,0.0,-73.955488,40.804635,1,,-73.955478,40.804628,CAS,3.5,0.0,0.5,0.0,0.0,4.0
VTS,2010-01-09 22:41:00,2010-01-09 23:05:00,1,6.55,-73.987092,40.729485,1,,-73.96433,40.6804,Cre,18.9,0.5,0.5,3.88,0.0,23.78
VTS,2010-01-16 00:48:00,2010-01-16 01:10:00,5,8.91,-73.99675499999998,40.725277,1,,-73.949078,40.825222,CAS,23.3,0.5,0.5,0.0,0.0,24.3
VTS,2010-01-17 17:26:00,2010-01-17 17:33:00,1,0.88,-74.00588,40.735193,1,,-73.99714799999998,40.726403,Cre,5.7,0.0,0.5,1.0,0.0,7.2
VTS,2010-01-21 14:51:00,2010-01-21 15:12:00,1,7.36,-73.95682499999998,40.780737,1,,-73.92631799999998,40.866498,Cre,20.5,0.0,0.5,4.1,0.0,25.1
VTS,2010-01-14 11:08:00,2010-01-14 11:13:00,1,0.7199999999999999,-73.96321,40.765618,1,,-73.971525,40.760898,CAS,4.9,0.0,0.5,0.0,0.0,5.4
VTS,2010-01-30 11:08:00,2010-01-30 11:20:00,1,2.79,-73.97844999999998,40.756055,1,,-73.998987,40.722493,CAS,9.3,0.0,0.5,0.0,0.0,9.8
DDS,2010-01-04 15:23:26,2010-01-04 15:40:31,2,4.3,-73.993138,40.752703,1,,-73.985472,40.720635,CAS,13.3,0.0,-1.0,0.0,0.0,13.8
VTS,2010-01-09 18:15:00,2010-01-09 18:20:00,5,1.25,-73.96203,40.759485,1,,-73.951453,40.775193,Cre,5.3,0.0,0.5,2.0,0.0,7.8
VTS,2010-01-09 19:37:00,2010-01-09 19:49:00,1,3.6,-74.006027,40.706353,1,,-74.007423,40.741073,Cre,11.3,0.0,0.5,2.0,0.0,13.8
VTS,2010-01-06 08:32:00,2010-01-06 08:42:00,1,1.94,-73.96286499999998,40.772355,1,,-73.983388,40.76033,CAS,8.099999999999998,0.0,0.5,0.0,0.0,8.599999999999998
VTS,2010-01-17 18:11:00,2010-01-17 18:13:00,1,0.54,-73.985228,40.738868,1,,-73.97951,40.743882,Cre,3.7,0.0,0.5,1.5,0.0,5.7
VTS,2010-01-15 21:59:00,2010-01-15 22:06:00,2,1.83,-73.962968,40.794173,1,,-73.953545,40.777487,CAS,7.3,0.5,0.5,0.0,0.0,8.3
VTS,2010-01-16 16:59:00,2010-01-16 17:02:00,2,0.2,-73.948408,40.77817,1,,-73.95109499999998,40.773455,CAS,3.7,0.0,0.5,0.0,0.0,4.2
CMT,2010-01-20 20:21:08,2010-01-20 20:29:34,1,1.5,-73.96217199999998,40.767787,1,0,-73.98364499999998,40.765676,Cas,6.9,0.5,0.5,0.0,0.0,7.9
VTS,2010-01-09 22:40:00,2010-01-09 22:50:00,5,1.46,-73.99041699999998,40.756412,1,,-73.96985999999998,40.757318,CAS,6.9,0.5,0.5,0.0,0.0,7.9
DDS,2010-01-30 07:57:33,2010-01-30 08:05:07,1,0.9,-73.963767,40.797943,1,,-73.949095,40.811005,CAS,5.7,0.0,0.5,0.0,0.0,6.2
DDS,2010-01-07 08:13:57,2010-01-07 08:16:56,3,0.4,-73.97286699999998,40.764847,1,,-73.967235,40.771328,CAS,3.3,0.0,-1.0,0.0,0.0,3.8
VTS,2010-01-21 15:10:00,2010-01-21 15:59:00,1,13.97,-73.77605,40.645132,1,,-73.99626999999998,40.692717,CAS,38.1,0.0,0.5,0.0,0.0,38.6
VTS,2010-01-30 02:25:00,2010-01-30 02:34:00,1,2.66,-73.98831,40.720092,1,,-73.96639299999998,40.753515,CAS,8.9,0.5,0.5,0.0,0.0,9.9
DDS,2010-01-20 17:04:55,2010-01-20 17:10:47,3,1.3,-74.01273999999998,40.71722,1,,-73.996995,40.725478,CAS,5.3,1.0,0.5,0.0,0.0,6.8
VTS,2010-01-17 16:49:00,2010-01-17 16:53:00,2,0.5999999999999999,-73.979303,40.746608,1,,-73.976523,40.751947,CAS,4.1,0.0,0.5,0.0,0.0,4.6
VTS,2010-01-08 01:12:00,2010-01-08 01:19:00,5,0.98,-73.97727299999998,40.766872,1,,-73.97695,40.766687,CAS,6.1,0.5,0.5,0.0,0.0,7.1
CMT,2010-01-01 04:23:00,2010-01-01 04:44:13,1,5.1,-73.927312,40.755426,1,0,-73.857522,40.74203,Cas,15.7,0.5,0.5,0.0,0.0,16.7
CMT,2010-01-03 20:44:25,2010-01-03 20:53:45,1,3.9,-73.994124,40.751101,1,0,-73.974068,40.795584,Cas,11.3,0.5,0.5,0.0,0.0,12.3
VTS,2010-01-16 13:14:00,2010-01-16 13:21:00,1,0.8599999999999999,-74.005448,40.72093,1,,-74.005502,40.729133,CAS,5.3,0.0,0.5,0.0,0.0,5.8
VTS,2010-01-17 15:41:00,2010-01-17 15:46:00,1,1.65,-73.986203,40.722353,1,,-73.974518,40.742525,CAS,6.1,0.0,0.5,0.0,0.0,6.6
DDS,2010-01-10 14:52:13,2010-01-10 15:07:45,4,2.4,-73.99458799999998,40.723707,1,,-73.99360199999998,40.772438,CAS,10.1,0.0,0.5,0.0,0.0,10.6
VTS,2010-01-06 09:39:00,2010-01-06 09:41:00,1,0.51,-73.99678199999998,40.737548,1,,-73.991425,40.742287,CAS,3.3,0.0,0.5,0.0,0.0,3.8
VTS,2010-01-18 12:42:00,2010-01-18 12:45:00,2,0.88,-73.972328,40.786088,1,,-73.98059,40.775165,CAS,4.1,0.0,0.5,0.0,0.0,4.6
VTS,2010-01-17 19:18:00,2010-01-17 19:43:00,2,5.17,-73.999707,40.743717,1,,-73.96263999999998,40.71713,CAS,16.9,0.0,0.5,0.0,0.0,17.4
VTS,2010-01-17 23:35:00,2010-01-17 23:58:00,1,7.74,-73.95554,40.772768,1,,-73.98762999999998,40.72273,Cre,20.5,0.5,0.5,4.2,0.0,25.7
VTS,2010-01-10 09:37:00,2010-01-10 09:47:00,2,5.29,-73.98398199999998,40.746827,1,,-74.00779,40.70309,CAS,13.7,0.0,0.5,0.0,0.0,14.2
DDS,2010-01-18 12:03:35,2010-01-18 12:15:39,1,1.6,-73.982028,40.745782,1,,-73.947168,40.727695,CRE,7.3,0.0,0.5,1.55,0.0,9.35
DDS,2010-01-24 14:44:17,2010-01-24 14:51:24,2,1.2,-73.993843,40.738758,1,,-73.98868799999998,40.736952,CRE,6.1,0.0,0.5,1.0,0.0,7.599999999999999
VTS,2010-01-21 06:52:00,2010-01-21 06:58:00,2,1.54,-73.978207,40.745497,1,,-73.97197699999998,40.762647,Cre,5.7,0.0,0.5,1.5,0.0,7.7
DDS,2010-01-07 22:43:37,2010-01-07 22:56:36,2,2.6,-73.995022,40.745185,1,,-73.99740799999998,40.737775,CAS,8.9,1.0,-1.0,0.0,0.0,9.9
VTS,2010-01-09 20:39:00,2010-01-09 20:45:00,1,1.07,0.0,0.0,1,,0.0,0.0,CAS,5.7,0.5,0.5,0.0,0.0,6.7
DDS,2010-01-19 07:59:46,2010-01-19 08:04:35,1,1.2,-73.94297299999998,40.802638,1,,-73.94421,40.807237,CAS,5.3,0.5,0.0,0.0,0.0,5.8
CMT,2010-01-03 14:56:14,2010-01-03 15:39:14,2,16.7,-73.973819,40.757907,1,0,-73.786474,40.639084,Cas,45.0,0.0,0.5,0.0,4.57,50.07
VTS,2010-01-07 18:39:00,2010-01-07 18:46:00,5,1.12,-73.956933,40.770902,1,,-73.95783,40.782127,CAS,5.7,1.0,0.5,0.0,0.0,7.2
VTS,2010-01-16 23:48:00,2010-01-16 23:54:00,4,1.28,-73.986188,40.736863,1,,-73.978307,40.74749,CAS,6.1,0.5,0.5,0.0,0.0,7.1
VTS,2010-01-01 00:05:43,2010-01-01 00:05:43,5,0.4899999999999999,-73.98496,40.670848,1,,-73.981042,40.667618,CAS,3.7,0.5,0.5,0.0,0.0,4.7
VTS,2010-01-12 16:08:00,2010-01-12 16:19:00,1,1.46,-73.96536299999998,40.765877,1,,-73.96624699999998,40.75289,CAS,7.7,1.0,0.5,0.0,0.0,9.2
VTS,2010-01-27 23:24:00,2010-01-27 23:35:00,2,2.72,0.0,0.0,1,,0.0,0.0,CAS,9.3,0.5,0.5,0.0,0.0,10.3
VTS,2010-01-17 19:58:00,2010-01-17 20:14:00,1,3.54,-73.959638,40.80898,1,,-73.949917,40.77453,Cre,11.3,0.0,0.5,2.0,0.0,13.8
VTS,2010-01-16 19:00:00,2010-01-16 19:04:00,6,0.77,-73.96921,40.770307,1,,-73.957082,40.776113,CAS,4.1,0.0,0.5,0.0,0.0,4.6
DDS,2010-01-10 14:14:56,2010-01-10 14:33:12,3,3.1,-73.976067,40.744277,1,,-74.00081,40.71449,CAS,12.1,0.0,0.5,0.0,0.0,12.6
VTS,2010-01-21 02:18:00,2010-01-21 02:45:00,5,6.76,-74.001743,40.730712,1,,-73.9728,40.793157,Cre,19.3,0.5,0.5,3.96,0.0,24.26
VTS,2010-01-10 11:48:00,2010-01-10 12:01:00,1,3.59,-74.010597,40.711357,1,,-73.983672,40.74956,CAS,10.9,0.0,0.5,0.0,0.0,11.4
VTS,2010-01-08 21:02:00,2010-01-08 21:05:00,1,0.97,-73.962322,40.76372,1,,-73.95707799999998,40.773288,CAS,4.5,0.5,0.5,0.0,0.0,5.5
VTS,2010-01-10 01:35:00,2010-01-10 01:44:00,1,2.13,-73.990048,40.738682,1,,-73.97919,40.760683,Cre,7.7,0.5,0.5,1.0,0.0,9.7
VTS,2010-01-26 18:25:00,2010-01-26 18:36:00,1,0.92,-73.968625,40.761478,1,,-73.98174199999998,40.76118,CAS,6.9,1.0,0.5,0.0,0.0,8.4
VTS,2010-01-18 19:25:00,2010-01-18 19:32:00,1,1.52,-73.975093,40.761548,1,,-73.99228999999998,40.750757,CAS,6.5,0.0,0.5,0.0,0.0,7.0
CMT,2010-01-15 19:58:49,2010-01-15 20:16:21,2,6.0,-73.947548,40.775572,1,0,-73.99948399999998,40.726862,Cre,16.5,1.0,0.5,2.7,0.0,20.7
CMT,2010-01-11 11:46:07,2010-01-11 11:52:58,2,1.2,-73.99478999999998,40.740059,1,0,-74.00676,40.730576,Cas,6.1,0.0,0.5,0.0,0.0,6.6
VTS,2010-01-24 22:32:00,2010-01-24 22:38:00,1,1.34,-73.9852,40.761457,1,,-73.99454199999998,40.75183,Cre,5.7,0.5,0.5,1.0,0.0,7.7
VTS,2010-01-21 22:18:00,2010-01-21 22:26:00,1,2.58,-74.00688499999998,40.739943,1,,-73.987307,40.771077,Cre,8.099999999999998,0.5,0.5,2.0,0.0,11.1
VTS,2010-01-31 19:57:00,2010-01-31 20:02:00,1,0.63,-73.98654999999998,40.75604,1,,-73.979572,40.754425,CAS,4.5,0.0,0.5,0.0,0.0,5.0
CMT,2010-01-29 23:44:47,2010-01-29 23:51:11,1,1.6,-73.98704999999998,40.760502,1,0,-74.004631,40.753029,Cas,6.1,0.5,0.5,0.0,0.0,7.1
CMT,2010-01-20 11:10:01,2010-01-20 11:26:30,1,1.6,-73.978351,40.77801,1,0,-73.96182899999998,40.764568,Cas,10.1,0.0,0.5,0.0,0.0,10.6
CMT,2010-01-10 02:54:29,2010-01-10 02:59:03,1,0.6999999999999998,-74.003698,40.732358,1,0,-73.99281,40.733892,Cas,4.5,0.5,0.5,0.0,0.0,5.5
CMT,2010-01-20 12:44:46,2010-01-20 12:53:21,1,1.6,-73.942035,40.787225,1,0,-73.948775,40.803129,Cre,6.9,0.0,0.5,1.11,0.0,8.51
VTS,2010-01-15 02:41:00,2010-01-15 02:41:00,5,0.78,-73.984682,40.74508,1,,-73.99213,40.749288,CAS,6.1,0.5,0.5,0.0,0.0,7.1
CMT,2010-01-31 18:59:46,2010-01-31 19:04:02,1,0.5999999999999999,0.0,0.0,1,0,0.0,0.0,Cre,4.5,0.0,0.5,0.5999999999999999,0.0,5.6
VTS,2010-01-21 21:38:00,2010-01-21 21:43:00,1,1.81,-73.968715,40.75891,1,,-73.9542,40.78057,CAS,6.1,0.5,0.5,0.0,0.0,7.1
DDS,2010-01-12 20:59:34,2010-01-12 21:26:10,3,4.3,-73.96685499999998,40.803765,1,,-73.947513,40.834837,CRE,11.7,0.5,0.5,2.5,0.0,15.2
VTS,2010-01-15 23:47:00,2010-01-15 23:57:00,1,3.17,-74.000183,40.732813,1,,-73.981843,40.770763,CAS,9.3,0.5,0.5,0.0,0.0,10.3
CMT,2010-01-28 21:23:08,2010-01-28 21:39:12,1,5.7,-73.983362,40.730095,1,0,-74.01609999999998,40.711119,Cre,15.7,0.5,0.5,1.0,0.0,17.7
DDS,2010-01-12 23:08:14,2010-01-12 23:11:31,4,0.6999999999999998,-73.971745,40.795162,1,,-73.94103,40.82882,CAS,3.7,0.5,0.5,0.0,0.0,4.7
CMT,2010-01-11 12:27:51,2010-01-11 12:37:01,1,1.1,0.0,0.0,1,0,0.0,0.0,Cre,6.9,0.0,0.5,1.85,0.0,9.25
CMT,2010-01-13 23:23:29,2010-01-13 23:30:43,1,1.5,-73.980241,40.783758,1,0,-73.990137,40.768915,Cas,6.5,0.5,0.5,0.0,0.0,7.5
VTS,2010-01-20 08:21:00,2010-01-20 08:25:00,1,0.7299999999999999,-73.985943,40.76286,1,,-73.97562,40.760913,CAS,4.5,0.0,0.5,0.0,0.0,5.0
CMT,2010-01-25 12:08:39,2010-01-25 12:15:57,1,0.9,-73.991319,40.723908,1,0,-73.982957,40.727443,Cas,5.3,0.0,0.5,0.0,0.0,5.8
CMT,2010-01-04 21:00:01,2010-01-04 21:25:10,1,14.0,-74.01061699999998,40.709301,1,0,-73.831933,40.708436,Cas,31.7,0.5,0.5,0.0,0.0,32.7
CMT,2010-01-05 10:02:44,2010-01-05 10:36:19,1,5.7,-73.94854599999998,40.782405,1,0,-74.00830999999998,40.736299,Cre,19.7,0.0,0.5,4.04,0.0,24.24
DDS,2010-01-17 11:56:24,2010-01-17 12:01:17,1,1.1,-73.943545,40.789233,1,,-73.949488,40.780972,CAS,5.3,0.0,0.5,0.0,0.0,5.8
VTS,2010-01-23 11:13:00,2010-01-23 11:29:00,2,9.41,-73.87299,40.773943,1,,-73.93836,40.850638,CAS,22.5,0.0,0.5,0.0,4.57,27.57
DDS,2010-01-11 15:54:32,2010-01-11 16:09:45,1,3.5,-74.006668,40.741548,1,,-74.002105,40.724672,CRE,11.3,0.0,0.5,2.35,0.0,14.15
CMT,2010-01-20 19:14:44,2010-01-20 19:16:56,1,0.4,-74.004644,40.746938,1,0,-74.004147,40.742536,Cas,3.3,1.0,0.5,0.0,0.0,4.8
VTS,2010-01-16 00:08:00,2010-01-16 00:22:00,1,1.62,-73.99034,40.71404,1,,-74.000212,40.730573,CAS,8.5,0.5,0.5,0.0,0.0,9.5
VTS,2010-01-16 00:23:00,2010-01-16 00:38:00,5,3.49,-73.98759699999998,40.765312,1,,-73.997995,40.730233,CAS,10.9,0.5,0.5,0.0,0.0,11.9
